"[T]"	"T"	"AB"	"BC"	"CA"	"mA"	"mB"	"mC"	"cAB"	"cBC"	"cCA"	"ABC"	"BCA"	"CAB"	"ABCA"	"BCAB"	"CABC"
38.4	960	993	993	992	1	0	4	4	1	0	0	1	1	0	1	0
38.5	961	993	993	994	0	1	1	2	0	3	0	2	0	0	1	1
38.6	966	995	995	996	1	0	0	1	0	2	0	0	1	0	0	2
38.7	967	995	993	995	0	4	1	0	0	2	0	0	0	1	0	2
38.8	966	994	995	994	1	1	1	1	0	1	0	0	0	2	1	1
38.9	966	994	995	994	1	1	2	0	1	0	0	0	0	2	1	1
39.	964	994	996	993	2	0	0	0	1	0	1	0	0	0	0	1
39.1	965	997	997	993	1	0	0	0	0	1	2	0	0	0	0	0
39.2	965	994	997	993	2	0	0	0	1	1	1	1	0	0	0	0
39.3	967	998	997	997	0	0	0	0	0	0	0	0	0	0	0	0
39.4	963	996	994	997	0	0	0	0	0	1	0	0	1	0	1	1
39.5	962	995	996	994	0	0	0	1	1	1	2	1	1	1	0	0
39.6	967	997	997	997	0	0	0	0	1	1	0	0	0	1	0	0
39.7	964	996	996	998	0	1	0	0	0	0	1	0	0	1	0	0
39.8	962	995	994	991	0	2	2	0	1	0	3	0	0	2	0	0
39.9	960	994	992	994	0	0	2	3	0	2	1	1	0	0	1	0
40.	963	994	997	994	2	0	0	1	0	1	0	0	0	0	1	0
40.1	962	993	994	997	1	1	0	1	0	2	0	0	1	0	0	0
40.2	960	995	993	996	1	0	1	0	1	1	1	1	1	0	0	0
40.3	960	994	997	997	1	0	0	0	0	1	1	3	0	0	0	0
40.4	957	994	992	997	1	0	0	0	0	1	0	2	3	0	1	0
40.5	955	996	991	992	0	2	2	2	0	1	2	0	1	0	0	1
40.6	959	996	996	995	1	0	3	0	0	0	1	1	0	0	1	0
40.7	965	995	997	994	2	0	2	1	2	0	0	0	0	0	1	0
40.8	959	994	991	995	1	0	1	1	3	2	0	0	3	0	1	0
40.9	962	994	994	995	1	1	2	0	0	1	0	0	1	2	0	0
41.	961	995	993	996	1	1	3	0	0	0	0	2	0	0	0	0
41.1	963	995	996	997	1	0	0	0	2	0	0	1	0	0	0	0
41.2	964	994	995	995	1	1	0	0	1	0	1	0	0	0	2	1
41.3	962	996	994	994	2	0	1	0	1	0	1	0	1	0	2	0
41.4	963	997	994	997	1	1	2	0	0	0	0	0	1	1	2	0
41.5	965	995	997	996	0	0	0	0	0	1	0	0	1	0	0	0
41.6	970	996	998	997	0	1	0	0	0	1	0	0	1	0	0	0
41.7	971	996	996	995	0	1	0	0	1	1	1	0	0	1	0	0
41.8	970	996	994	997	1	1	2	1	0	1	0	0	0	0	0	0
41.9	968	995	997	996	2	0	0	0	2	1	0	1	1	0	0	0
42.	969	997	997	996	0	0	0	0	0	0	0	1	1	0	0	1
42.1	970	995	996	997	0	0	0	0	0	1	0	1	2	1	0	0
42.2	973	996	997	998	1	0	1	0	0	0	0	0	0	0	0	0
42.3	972	994	996	998	1	0	1	0	0	0	0	2	0	0	1	0
42.4	972	995	995	997	1	1	2	1	0	0	0	1	0	0	0	0
42.5	972	996	994	994	2	0	3	2	0	1	0	0	0	0	0	0
42.6	973	995	995	995	2	1	2	1	0	0	0	0	1	0	0	0
42.7	973	990	997	996	3	3	2	0	1	0	0	0	0	0	0	0
42.8	975	994	998	997	1	2	2	0	0	0	0	0	0	0	0	0
42.9	971	997	996	997	0	2	2	0	0	0	1	0	2	0	0	0
43.	975	996	998	997	1	2	2	0	0	0	0	0	0	0	0	0
43.1	974	995	994	994	2	2	2	0	2	0	1	0	1	0	1	1
43.2	970	994	992	994	1	1	2	3	3	0	0	2	1	0	0	0
43.3	967	994	996	994	1	0	0	0	2	0	1	2	0	0	0	1
43.4	966	992	995	992	4	0	1	0	0	1	2	0	0	0	2	1
43.5	966	996	994	996	0	1	1	0	0	1	0	1	1	0	1	0
43.6	966	995	993	995	0	1	1	1	1	0	0	1	2	3	0	0
43.7	966	998	995	994	0	1	2	1	1	0	1	0	0	2	0	0
43.8	967	997	995	996	1	1	2	0	0	0	0	0	0	0	0	0
43.9	967	996	994	996	0	1	1	0	0	0	0	2	1	0	0	0
44.	969	995	997	994	1	1	1	0	1	0	2	0	0	1	0	0
44.1	971	995	998	992	3	0	0	1	3	0	2	0	0	0	0	1
44.2	968	994	991	996	2	2	1	0	1	1	0	1	2	0	0	0
44.3	966	995	994	997	1	0	0	0	1	2	0	1	1	0	2	0
44.4	966	997	993	995	1	1	1	1	0	0	0	0	2	1	1	1
44.5	967	995	996	997	1	1	1	0	0	1	0	0	0	1	0	0
44.6	968	993	995	995	1	1	0	0	1	1	1	0	1	0	1	0
44.7	967	996	993	994	0	0	1	0	1	1	1	0	3	0	2	0
44.8	969	996	996	994	0	0	2	0	0	0	1	1	0	0	1	0
44.9	973	997	998	996	0	0	1	1	1	0	0	0	0	1	0	0
45.	975	998	997	996	0	1	2	1	0	0	0	0	0	0	0	0
45.1	972	994	995	995	0	2	3	1	0	0	0	3	0	1	1	0
45.2	973	994	990	995	0	1	4	2	0	1	0	2	3	1	2	1
45.3	973	994	994	993	1	1	3	1	1	1	1	1	0	1	1	0
45.4	974	995	993	994	3	1	1	1	0	1	1	0	0	0	1	3
45.5	975	998	996	996	0	0	2	1	0	0	0	0	0	1	1	0
45.6	971	994	995	996	0	2	0	1	1	1	0	1	1	0	0	0
45.7	970	993	996	996	0	2	0	0	0	1	1	0	1	0	0	0
45.8	971	994	996	996	2	3	0	0	0	0	0	2	0	1	0	1
45.9	974	993	994	998	0	3	0	0	1	2	0	0	1	0	0	1
46.	974	995	995	997	0	2	0	0	1	0	0	1	1	0	0	1
46.1	972	996	997	994	1	0	1	0	0	0	2	0	0	0	1	0
46.2	971	996	996	994	1	1	1	0	0	0	1	1	0	1	0	0
46.3	971	996	999	993	1	0	0	0	3	0	0	0	0	1	0	1
46.4	971	995	999	996	1	0	0	0	1	0	0	0	0	1	0	1
46.5	971	996	995	996	1	1	1	1	1	0	0	0	0	0	0	0
46.6	969	994	994	998	1	2	0	0	0	1	0	0	0	1	1	0
46.7	968	995	994	996	1	1	0	1	0	1	0	0	1	0	1	0
46.8	968	994	994	997	0	1	0	0	1	2	1	0	0	0	1	1
46.9	968	994	996	996	1	0	1	0	0	0	0	0	0	1	2	2
47.	969	995	997	995	0	0	1	0	0	1	1	0	0	2	0	0
47.1	969	995	996	995	0	1	0	1	1	1	0	0	1	1	0	0
47.2	969	994	993	995	0	2	0	3	0	2	0	1	1	0	0	2
47.3	969	997	997	994	1	0	0	1	0	0	2	0	0	0	0	0
47.4	972	995	995	996	0	1	1	1	1	1	0	1	0	0	0	0
47.5	969	993	994	995	2	0	0	1	1	1	1	2	1	1	2	1
47.6	974	993	996	997	1	0	0	2	2	1	0	3	0	0	1	0
47.7	975	997	998	995	0	0	1	1	1	1	1	0	0	0	0	0
47.8	976	995	997	995	1	0	1	1	1	0	0	2	0	0	0	1
47.9	975	995	997	994	1	0	0	2	2	1	0	1	0	0	0	2
48.	976	995	996	992	3	1	2	1	2	0	1	0	1	0	0	0
48.1	977	994	995	993	3	1	2	0	2	1	1	1	0	0	1	0
48.2	980	997	995	996	1	0	2	0	0	0	0	0	1	1	0	1
48.3	981	997	997	996	0	0	1	2	0	0	1	0	0	0	0	1
48.4	978	995	996	995	1	0	2	3	1	0	0	2	1	0	0	0
48.5	980	996	998	997	0	0	1	2	1	0	0	1	0	0	0	0
48.6	980	996	995	997	0	2	2	1	0	0	1	1	0	0	0	0
48.7	984	997	997	997	0	1	3	0	0	0	0	2	0	0	0	0
48.8	985	998	998	996	0	0	1	0	0	0	1	1	1	0	0	0
48.9	985	999	997	995	0	0	1	1	1	0	1	0	1	0	0	0
49.	983	998	998	994	1	0	1	0	0	0	2	1	0	0	0	1
49.1	982	995	997	997	1	2	0	0	0	0	1	0	1	1	0	1
49.2	979	996	994	996	1	2	1	1	1	0	0	0	3	2	0	0
49.3	981	994	997	997	2	2	1	0	0	0	0	1	0	1	0	0
49.4	980	994	996	998	2	2	0	0	0	0	0	2	1	0	0	0
49.5	980	995	997	995	3	2	0	0	2	0	1	0	1	0	0	0
49.6	980	998	997	996	2	1	1	0	0	0	0	0	0	0	1	0
49.7	977	996	996	997	0	1	0	0	0	2	0	0	1	0	0	0
49.8	976	995	997	998	0	1	0	1	0	1	0	3	0	0	0	0
49.9	980	997	997	997	0	1	0	1	0	0	1	0	0	0	0	0
50.	980	996	997	997	2	1	0	0	1	0	0	0	0	0	0	1
