"[T]"	"T"	"AB"	"BC"	"CA"	"mA"	"mB"	"mC"	"cAB"	"cBC"	"cCA"	"ABC"	"BCA"	"CAB"	"ABCA"	"BCAB"	"CABC"
37.8	999	1000	999	999	0	0	1	1	0	0	0	0	0	0	0	0
37.9	998	1000	998	999	0	0	1	1	0	0	0	0	1	0	0	0
38.	999	1000	999	999	0	0	1	1	0	0	0	0	0	0	0	0
38.1	998	999	999	999	0	0	1	1	0	0	0	1	0	0	0	0
38.2	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
38.3	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
38.4	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
38.5	998	999	998	999	1	1	1	0	0	0	0	0	1	0	0	0
38.6	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
38.7	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
38.8	998	999	999	998	1	1	1	0	0	0	1	0	0	0	0	0
38.9	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
39.	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
39.1	998	1000	999	998	0	0	1	1	0	0	1	0	0	0	0	0
39.2	998	999	999	998	1	0	1	1	1	0	0	0	0	0	0	0
39.3	998	999	998	998	1	1	2	1	0	0	0	0	0	0	0	0
39.4	998	999	998	998	1	1	2	1	0	0	0	0	0	0	0	0
39.5	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
39.6	998	998	1000	998	2	0	0	0	2	0	0	0	0	0	0	0
39.7	998	998	1000	998	2	0	0	0	2	0	0	0	0	0	0	0
39.8	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
39.9	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
40.	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
40.1	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
40.2	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
40.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.6	999	999	1000	1000	0	0	0	0	0	0	0	1	0	0	0	0
40.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.1	999	999	1000	1000	0	0	0	0	0	0	0	1	0	0	0	0
41.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.6	998	1000	999	999	0	0	0	0	0	0	1	0	1	0	0	0
41.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.8	998	999	999	1000	0	0	0	0	0	0	0	1	1	0	0	0
41.9	999	999	1000	1000	0	0	0	0	0	0	0	1	0	0	0	0
42.	999	1000	999	1000	0	0	0	0	0	0	0	0	1	0	0	0
42.1	998	999	999	999	0	0	1	1	0	0	0	1	0	0	0	0
42.2	999	1000	999	999	0	0	1	1	0	0	0	0	0	0	0	0
42.3	997	999	999	997	1	0	1	1	1	0	1	0	0	0	0	0
42.4	997	998	999	998	1	0	1	1	1	0	0	1	0	0	0	0
42.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.6	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
42.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.9	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
43.	998	999	999	999	1	0	0	0	1	0	0	0	1	0	0	0
43.1	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
43.2	998	999	1000	999	0	0	0	0	1	0	0	0	0	1	0	0
43.3	997	999	1000	999	0	0	0	0	1	0	0	0	0	0	0	0
43.4	997	999	1000	999	0	0	0	0	1	0	0	0	0	0	0	0
43.5	997	999	999	999	0	0	0	1	1	0	0	0	0	0	0	0
43.6	997	999	999	999	0	0	0	1	1	0	0	0	0	0	0	0
43.7	996	1000	999	999	0	0	0	0	0	0	1	0	0	0	0	0
43.8	997	999	999	1000	0	1	0	0	0	0	0	0	0	0	0	0
43.9	996	999	999	998	0	1	0	0	0	0	1	0	0	1	0	1
44.	997	999	999	999	0	1	0	0	0	0	0	0	0	1	0	1
44.1	997	999	999	999	0	1	0	0	0	0	0	0	0	1	0	1
44.2	997	999	999	999	0	1	0	0	0	0	0	0	0	1	0	1
44.3	997	999	999	999	0	1	0	0	0	0	0	0	0	1	0	1
44.4	997	998	999	999	1	1	0	0	0	0	0	1	0	0	0	1
44.5	998	999	999	999	1	1	0	0	0	0	0	0	0	0	0	1
44.6	997	999	999	999	0	1	0	0	0	0	1	0	0	0	0	0
44.7	998	999	999	1000	0	1	0	0	0	0	0	0	0	0	0	0
44.8	998	1000	999	999	0	0	0	1	0	0	0	0	0	0	0	1
44.9	998	1000	999	999	0	0	0	1	0	0	0	0	0	0	0	1
45.	998	1000	999	999	0	0	0	1	0	0	0	0	0	0	0	1
45.1	997	1000	998	998	0	0	1	2	0	0	0	0	0	0	0	1
45.2	996	999	997	998	1	1	1	1	0	0	0	0	1	0	0	1
45.3	997	999	998	999	1	1	1	0	0	0	0	0	0	0	0	0
45.4	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
45.5	999	999	1000	999	1	0	0	0	1	0	0	0	0	0	0	0
45.6	998	998	1000	999	1	0	0	0	1	0	0	1	0	0	0	0
45.7	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
45.8	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
45.9	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
46.	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
46.1	998	998	999	999	1	1	1	0	0	0	0	1	0	0	0	0
46.2	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
46.3	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
46.4	998	1000	999	998	0	0	1	1	0	0	1	0	0	0	0	0
46.5	999	1000	999	999	0	0	1	1	0	0	0	0	0	0	0	0
46.6	999	1000	999	999	0	0	1	1	0	0	0	0	0	0	0	0
46.7	998	999	998	998	1	1	2	1	0	0	0	0	0	0	0	0
46.8	998	999	998	998	1	1	2	1	0	0	0	0	0	0	0	0
46.9	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
47.	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
47.1	998	998	998	999	1	2	1	0	0	1	0	0	0	0	0	0
47.2	998	998	998	998	2	2	2	0	0	0	0	0	0	0	0	0
47.3	998	998	998	998	2	2	2	0	0	0	0	0	0	0	0	0
47.4	998	998	998	998	2	2	2	0	0	0	0	0	0	0	0	0
47.5	998	998	998	998	2	2	2	0	0	0	0	0	0	0	0	0
47.6	997	998	997	998	1	2	2	1	0	1	0	0	0	0	0	0
47.7	999	999	999	999	1	1	1	0	0	0	0	0	0	0	0	0
47.8	997	999	999	999	0	1	0	0	0	0	0	0	0	1	0	1
47.9	998	999	999	999	0	1	1	0	0	0	0	0	0	1	0	0
48.	998	999	998	998	1	1	2	1	0	0	0	0	0	0	0	0
48.1	998	999	998	999	0	1	1	1	0	1	0	0	0	0	0	0
48.2	997	998	999	999	0	0	0	1	1	1	0	1	0	0	0	0
48.3	997	998	998	998	1	1	1	1	1	1	0	0	0	0	0	0
48.4	997	998	998	998	1	1	1	1	1	1	0	0	0	0	0	0
48.5	997	998	998	998	1	1	1	1	1	1	0	0	0	0	0	0
48.6	996	997	998	998	2	2	1	0	0	0	0	1	0	0	0	1
48.7	997	998	998	998	2	2	1	0	0	0	0	0	0	0	0	1
48.8	996	997	998	998	2	2	0	0	1	1	0	0	0	0	0	1
48.9	996	997	998	998	2	2	0	0	1	1	0	0	0	0	0	1
49.	997	997	999	997	3	1	1	0	2	0	0	0	0	0	0	0
49.1	998	999	999	998	1	0	1	1	1	0	0	0	0	0	0	0
49.2	998	999	998	998	1	1	2	1	0	0	0	0	0	0	0	0
49.3	997	1000	997	998	0	0	2	2	0	0	0	0	1	0	0	0
49.4	996	999	998	997	0	0	2	2	0	0	1	1	0	0	0	0
49.5	998	1000	998	999	0	0	1	1	0	0	0	0	1	0	0	0
49.6	998	999	999	999	0	0	0	1	1	1	0	0	0	0	0	0
49.7	998	999	999	999	0	0	0	1	1	1	0	0	0	0	0	0
49.8	998	999	999	999	0	0	0	1	1	1	0	0	0	0	0	0
49.9	996	997	999	999	0	0	0	1	1	1	0	2	0	0	0	0
50.	997	998	999	999	0	0	0	1	1	1	0	1	0	0	0	0
