"[T]"	"T"	"AB"	"BC"	"CA"	"mA"	"mB"	"mC"	"cAB"	"cBC"	"cCA"	"ABC"	"BCA"	"CAB"	"ABCA"	"BCAB"	"CABC"
36.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
36.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
36.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
36.9	999	999	1000	1000	0	0	0	0	0	0	0	1	0	0	0	0
37.	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
37.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
37.2	999	999	1000	1000	0	0	0	0	0	0	0	1	0	0	0	0
37.3	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
37.4	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
37.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
37.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
37.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
37.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
37.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.7	999	1000	999	1000	0	0	0	0	0	0	0	0	1	0	0	0
38.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
38.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
39.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
39.1	999	999	1000	1000	0	0	0	0	0	0	0	1	0	0	0	0
39.2	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
39.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
39.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
39.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
39.6	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
39.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
39.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
39.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.1	999	1000	999	1000	0	0	0	0	0	0	0	0	1	0	0	0
40.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
40.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.5	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
41.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
41.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
42.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
43.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.4	999	1000	999	1000	0	0	0	0	0	0	0	0	1	0	0	0
44.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
44.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.5	999	1000	999	1000	0	0	0	0	0	0	0	0	1	0	0	0
45.6	999	1000	1000	999	0	0	0	0	0	0	1	0	0	0	0	0
45.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
45.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
46.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
47.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.6	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
48.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.1	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.2	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.3	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.4	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.5	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.6	999	1000	999	1000	0	0	0	0	0	0	0	0	1	0	0	0
49.7	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.8	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
49.9	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
50.	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0
